Country,Year,PLI,Real_Power_Index,Category,Dynamic_Category
Morocco,1993,45.78477528505356,2.18413215697588,Cheap,Moderate
Ecuador,1995,36.88577536698689,2.7110721953130184,Cheap,Cheap
"Egypt, Arab Rep.",1995,21.63845616738157,4.621401787006546,Cheap,Cheap
El Salvador,1995,40.664067963463104,2.459173540872757,Cheap,Moderate
Equatorial Guinea,1995,28.39938370814456,3.521203172142125,Cheap,Cheap
Eritrea,1995,20.850862955582343,4.795964570532429,Cheap,Cheap
Estonia,1995,48.37261998426436,2.0672851714984644,Cheap,Moderate
Eswatini,1995,51.60012988567927,1.9379796179108704,Cheap,Moderate
Ethiopia,1995,33.35585371088563,2.9979745344477617,Cheap,Cheap
Fiji,1995,50.26422463658599,1.9894865726668876,Cheap,Moderate
Gabon,1995,34.19164746125855,2.924690894561509,Cheap,Cheap
"Gambia, The",1995,28.845119758716677,3.4667909454520847,Cheap,Cheap
Georgia,1995,30.589186407116976,3.2691291186722666,Cheap,Cheap
Slovak Republic,1996,55.24144486692016,1.8102350552362594,Cheap,Moderate
Slovenia,1996,75.58445467422096,1.3230233707580914,Moderate,Expensive
Solomon Islands,1996,83.47159297398382,1.1980123589011618,Moderate,Expensive
"Somalia, Federal Republic of",1996,57.41768929232575,1.7416235524714099,Cheap,Moderate
South Africa,1996,50.18799018986944,1.9925085587544653,Cheap,Moderate
Spain,1996,94.86995928017863,1.054074448421242,Moderate,Expensive
Sri Lanka,1996,27.71351837313172,3.6083473290403316,Cheap,Cheap
St. Kitts and Nevis,1996,57.35541274344074,1.7435146085917788,Cheap,Moderate
St. Lucia,1996,60.05299095040407,1.6651959946938686,Moderate,Expensive
St. Vincent and the Grenadines,1996,51.35546773661518,1.9472123302014532,Cheap,Moderate
Sudan,1996,14.700117206865892,6.802666849029858,Cheap,Cheap
Suriname,1996,36.35517387350493,2.750640124785056,Cheap,Cheap
Tajikistan,1996,20.567802977685584,4.86196800448215,Cheap,Cheap
Niger,1995,31.329240847526187,3.1919062605660353,Cheap,Cheap
Nigeria,1995,64.01594584085001,1.5621107942169583,Moderate,Expensive
North Macedonia,1995,47.949135898669226,2.0855433184725105,Cheap,Moderate
Oman,1995,22.06747209650988,4.531556653279543,Cheap,Cheap
Pakistan,1995,31.526728708339807,3.1719117110157664,Cheap,Cheap
Palau,1995,71.3585701203516,1.401373371570401,Moderate,Expensive
Panama,1995,51.466683490235496,1.9430045462123564,Cheap,Moderate
Papua New Guinea,1995,64.29041498694103,1.5554418185092205,Moderate,Expensive
Paraguay,1995,28.403502283905,3.5206925892609218,Cheap,Cheap
Peru,1995,49.3730785970352,2.02539527292116,Cheap,Moderate
Philippines,1995,40.98752287080188,2.439766860642281,Cheap,Moderate
Poland,1995,47.97357342298894,2.0844809520084655,Cheap,Moderate
Portugal,1995,81.7790898235372,1.2228064682033004,Moderate,Expensive
Puerto Rico,1995,65.3306037958473,1.530676194459976,Moderate,Expensive
Brazil,1992,30.9675915167158,3.229182351686008,Cheap,Cheap
Brunei Darussalam,1992,33.493734428818016,2.9856330357107024,Cheap,Cheap
Bulgaria,1992,14.563396762159334,6.86652994717785,Cheap,Cheap
Burkina Faso,1992,55.91928688160915,1.7882917607965454,Cheap,Moderate
Burundi,1992,35.46867630385582,2.819389117973059,Cheap,Cheap
Cabo Verde,1992,78.5117684607473,1.2736944022601648,Moderate,Expensive
Cambodia,1992,19.90043162808898,5.025016636264934,Cheap,Cheap
Cameroon,1992,60.086823165870925,1.6642583969524887,Moderate,Expensive
Canada,1992,101.60544386530984,0.9841992337788706,Expensive,Expensive
Central African Republic,1992,80.53508312095055,1.241694875385133,Moderate,Expensive
Chad,1992,35.59745739798567,2.8091894002985347,Cheap,Cheap
Chile,1992,60.25043828353896,1.6597389637134146,Moderate,Expensive
China,1992,28.825111944968132,3.4691972815549303,Cheap,Cheap
Colombia,1992,37.772162210114246,2.6474523603846807,Cheap,Cheap
Gabon,1994,30.96928286137659,3.229005994346586,Cheap,Cheap
"Gambia, The",1994,28.216351360212844,3.544044328176585,Cheap,Cheap
Georgia,1994,29.902009108213047,3.3442568905021655,Cheap,Cheap
Germany,1994,118.94576352898638,0.840719307969557,Expensive,Expensive
Ghana,1994,37.2910331471164,2.6816098016241927,Cheap,Cheap
Greece,1994,74.5683988764045,1.3410506529146191,Moderate,Expensive
Greenland,1994,83.83276508359887,1.1928510278800777,Moderate,Expensive
Grenada,1994,64.58057733610036,1.5484531746993269,Moderate,Expensive
Guatemala,1994,29.18045436417002,3.4269514364652114,Cheap,Cheap
Guinea,1994,68.8104741036811,1.4532671268813475,Moderate,Expensive
Guinea-Bissau,1994,61.67033490304205,1.621525165336296,Moderate,Expensive
Guyana,1994,40.207600788980905,2.487091943755209,Cheap,Moderate
Haiti,1994,27.862627402761177,3.589036976106928,Cheap,Cheap
Honduras,1994,68.52552362465727,1.4593102644168252,Moderate,Expensive
"Hong Kong SAR, China",1994,93.3046636721692,1.0717577885640874,Moderate,Expensive
Hungary,1994,47.109647199388895,2.1227074695922834,Cheap,Moderate
Iceland,1994,101.93584046757138,0.9810092264046498,Expensive,Expensive
Ethiopia,1990,62.85186232006619,1.591042752094775,Moderate,Expensive
Fiji,1990,43.72832463556237,2.2868472742418833,Cheap,Moderate
Gabon,1990,53.910436518032576,1.8549284045687677,Cheap,Moderate
"Gambia, The",1990,29.98135427091816,3.3354063694514213,Cheap,Cheap
Georgia,1990,28.016638491263286,3.5693075752533274,Cheap,Cheap
Germany,1990,114.98813702941531,0.869654927746319,Expensive,Expensive
Ghana,1990,52.80521110372701,1.893752489760276,Cheap,Moderate
Greece,1990,72.11994840928632,1.3865789175623395,Moderate,Expensive
Greenland,1990,89.51993742278864,1.1170695923045126,Moderate,Expensive
Grenada,1990,61.20874169554889,1.6337535657471622,Moderate,Expensive
Guatemala,1990,22.33512910133204,4.477251935563521,Cheap,Cheap
Guinea,1990,69.40092087495368,1.4409030707269666,Moderate,Expensive
Guinea-Bissau,1990,79.03602255195001,1.265245855891476,Moderate,Expensive
Guyana,1990,43.73235600935823,2.2866364661122107,Cheap,Moderate
Haiti,1990,35.3478152681022,2.82902915615947,Cheap,Cheap
Panama,1997,51.430538100924,1.9443700900769578,Cheap,Moderate
Papua New Guinea,1997,63.83623253500906,1.5665084863076468,Moderate,Expensive
Paraguay,1997,28.477234094363084,3.5115769905404703,Cheap,Cheap
Peru,1997,47.49433048913663,2.10551446815053,Cheap,Moderate
Philippines,1997,39.50711199746439,2.5311898274522853,Cheap,Moderate
Poland,1997,46.13532433220342,2.167536512368201,Cheap,Moderate
Portugal,1997,73.3114922813036,1.3640426198977085,Moderate,Expensive
Puerto Rico,1997,66.40852699912611,1.505830719620026,Moderate,Expensive
Qatar,1997,25.906403095934728,3.860049564954548,Cheap,Cheap
Romania,1997,28.347190996775083,3.52768639444298,Cheap,Cheap
Russian Federation,1997,48.02802074330164,2.08211786478723,Cheap,Moderate
Rwanda,1997,55.00800930994927,1.8179170861562708,Cheap,Moderate
Samoa,1997,59.06664392057277,1.6930029092980214,Cheap,Moderate
San Marino,1997,85.20365538485896,1.1736585660357761,Moderate,Expensive
São Tomé and Príncipe,1997,38.595017902955206,2.591007996198987,Cheap,Moderate
Saudi Arabia,1997,23.660593207754392,4.226436722103254,Cheap,Cheap
Mauritania,1990,46.231825504678135,2.163012143872215,Cheap,Moderate
Mauritius,1990,50.69839209880131,1.9724491420777102,Cheap,Moderate
Mexico,1990,47.98337765177333,2.0840550393455737,Cheap,Moderate
"Micronesia, Fed. Sts.",1990,87.08552769661489,1.1482964235845943,Moderate,Expensive
Moldova,1990,20.763710757936675,4.816094828414821,Cheap,Cheap
Mongolia,1990,35.069574760283004,2.8514745526156764,Cheap,Cheap
Morocco,1990,49.22880469416908,2.0313310595543372,Cheap,Moderate
Mozambique,1990,90.85220261992004,1.1006887793172142,Moderate,Expensive
Myanmar,1990,12.04310682069973,8.30350519087979,Cheap,Cheap
Namibia,1990,55.02904553835608,1.8172221419013797,Cheap,Moderate
Nauru,1990,35.618224186325584,2.8075515353286935,Cheap,Cheap
Nepal,1990,24.043930053751563,4.159053855856524,Cheap,Cheap
Netherlands,1990,111.03582234055426,0.9006102525479871,Expensive,Expensive
New Zealand,1990,92.24203669395804,1.0841044233637365,Moderate,Expensive
Nicaragua,1990,40.532827481778064,2.467136052745296,Cheap,Moderate
Niger,1990,57.35115471023487,1.7436440557343134,Cheap,Moderate
Nigeria,1990,27.964292466863448,3.5759889193869627,Cheap,Cheap
North Macedonia,1990,42.58435098343675,2.3482804760578637,Cheap,Moderate
Armenia,1995,25.12435968845729,3.9802009380538483,Cheap,Cheap
Aruba,1995,57.98034234282571,1.72472248281531,Cheap,Moderate
Australia,1995,97.2900207900208,1.02785464724926,Moderate,Expensive
Azerbaijan,1995,13.346273176811952,7.492728395050518,Cheap,Cheap
"Bahamas, The",1995,94.63031040967,1.0567438653332504,Moderate,Expensive
Bahrain,1995,30.64136054652686,3.2635626557168265,Cheap,Cheap
Bangladesh,1995,35.124219822704475,2.8470383258266563,Cheap,Cheap
Barbados,1995,85.52736421453737,1.1692164363812192,Moderate,Expensive
Belarus,1995,35.64234035219753,2.805651901975469,Cheap,Cheap
Belize,1995,65.8333075836085,1.5189879359015905,Moderate,Expensive
Benin,1995,34.12933127865137,2.9300310393878752,Cheap,Cheap
Bermuda,1995,94.6124631545797,1.0569432045820226,Moderate,Expensive
Bhutan,1995,24.24283035542316,4.124930898492628,Cheap,Cheap
Bolivia,1995,29.88560304544052,3.3460927607166506,Cheap,Cheap
Kuwait,1994,27.6755609314264,3.613296230843405,Cheap,Cheap
Kyrgyz Republic,1994,25.41370557923884,3.934884650654518,Cheap,Cheap
Lao PDR,1994,25.369801236568616,3.9416942634874763,Cheap,Cheap
Lebanon,1994,38.759300611069705,2.5800259143850464,Cheap,Moderate
Lesotho,1994,45.7770677969817,2.18449989945825,Cheap,Moderate
Liberia,1994,23.4163374206332,4.270522678405097,Cheap,Cheap
Libya,1994,30.713467776259872,3.2559006598823563,Cheap,Cheap
Luxembourg,1994,116.99578008198696,0.8547316828856831,Expensive,Expensive
"Macao SAR, China",1994,47.36946878131656,2.11106441707537,Cheap,Moderate
Madagascar,1994,23.429585490476622,4.268107945855329,Cheap,Cheap
Malawi,1994,32.08620600137895,3.1166040633069043,Cheap,Cheap
Malaysia,1994,38.31809246531626,2.609733250435556,Cheap,Moderate
Maldives,1994,25.71582830018212,3.8886556105716337,Cheap,Cheap
Mali,1994,23.230859338387152,4.304619064812551,Cheap,Cheap
Malta,1994,66.6801973860854,1.4996956205901644,Moderate,Expensive
Marshall Islands,1994,86.56376915842439,1.1552177195171034,Moderate,Expensive
Afghanistan,2006,24.44376248944532,4.091023222925663,Cheap,Cheap
Albania,2006,45.28087040114114,2.2084381133601148,Cheap,Moderate
Peru,1991,43.84589359053477,2.2807152919238827,Cheap,Moderate
Philippines,1991,30.67671720446337,3.2598012145005626,Cheap,Cheap
Poland,1991,37.73306245866012,2.6501957032922725,Cheap,Cheap
Portugal,1991,70.32496184265297,1.4219701991981566,Moderate,Expensive
Puerto Rico,1991,64.3617587841227,1.5537176405544226,Moderate,Expensive
Qatar,1991,27.63668898152088,3.6183784557862357,Cheap,Cheap
Romania,1991,26.15818479634769,3.82289523445688,Cheap,Cheap
Russian Federation,1991,44.41991464329,2.2512425069485325,Cheap,Moderate
Rwanda,1991,53.962441175530095,1.8531407738711825,Cheap,Moderate
Samoa,1991,34.24168366849885,2.9204171432725574,Cheap,Cheap
São Tomé and Príncipe,1991,55.52889057217046,1.8008643603284453,Cheap,Moderate
Saudi Arabia,1991,24.03297665354093,4.160949408872594,Cheap,Cheap
Senegal,1991,58.51900621958784,1.7088465177408874,Cheap,Moderate
Seychelles,1991,60.23606809335437,1.6601349185843133,Moderate,Expensive
Sierra Leone,1991,19.88107544832121,5.029908983542647,Cheap,Cheap
Singapore,1991,56.80443279676497,1.7604259927703219,Cheap,Moderate
Slovak Republic,1991,35.76744016715479,2.795838883986725,Cheap,Cheap
Slovenia,1991,56.93304347826087,1.756449223343974,Cheap,Moderate
Madagascar,1992,26.36903436290485,3.7923269628969405,Cheap,Cheap
Malawi,1992,50.29658316098911,1.9882066278721238,Cheap,Moderate
Malaysia,1992,38.19927636148255,2.617850638155882,Cheap,Moderate
Maldives,1992,24.470265999938405,4.08659227489606,Cheap,Cheap
Mali,1992,37.09186247860605,2.6960091329379394,Cheap,Cheap
Malta,1992,77.56005479113048,1.2893234831937699,Moderate,Expensive
Marshall Islands,1992,85.5961869809701,1.168276339484984,Moderate,Expensive
Mauritania,1992,47.41093581494127,2.1092180165000163,Cheap,Moderate
Mauritius,1992,52.375592068940215,1.9092862925229255,Cheap,Moderate
Mexico,1992,58.15396824063346,1.719573109546251,Cheap,Moderate
"Micronesia, Fed. Sts.",1992,89.1847226184581,1.1212682740272775,Moderate,Expensive
Moldova,1992,21.2841277560342,4.698336767483896,Cheap,Cheap
Mongolia,1992,20.59669805859624,4.855147155893952,Cheap,Cheap
Morocco,1992,49.54394262490055,2.018410217311621,Cheap,Moderate
Mozambique,1992,70.40846805079047,1.4202837068953569,Moderate,Expensive
Myanmar,1992,11.918949371668496,8.390001239345924,Cheap,Cheap
Namibia,1992,54.89728436360516,1.8215837296734527,Cheap,Moderate
Argentina,1993,73.17916220150322,1.3665092219099748,Moderate,Expensive
Armenia,1993,24.15108106318132,4.140601397444335,Cheap,Cheap
Aruba,1993,55.02558808990927,1.8173363242679863,Cheap,Moderate
Australia,1993,92.21760820685778,1.0843916031273027,Moderate,Expensive
Austria,1993,110.81237430498048,0.9024262915329077,Expensive,Expensive
"Bahamas, The",1993,95.8001360782371,1.0438398534041016,Moderate,Expensive
Bahrain,1993,29.448157832403453,3.3957981537970574,Cheap,Cheap
Bangladesh,1993,34.96746373261905,2.859801350325445,Cheap,Cheap
Barbados,1993,86.37909577313778,1.1576875065077732,Moderate,Expensive
Belarus,1993,34.25036017194061,2.9196773259606292,Cheap,Cheap
Belgium,1993,108.8466651119403,0.9187235998195976,Expensive,Expensive
Belize,1993,63.53457268264751,1.573946211923007,Moderate,Expensive
Benin,1993,40.82641642618992,2.449394503698114,Cheap,Moderate
Bermuda,1993,92.8815613927464,1.0766399541578928,Moderate,Expensive
Bhutan,1993,22.09880601726232,4.5251313542408464,Cheap,Cheap
Bolivia,1993,29.15887369878383,3.4294877447262597,Cheap,Cheap
Philippines,1992,34.850876984999346,2.869368252714054,Cheap,Cheap
Poland,1992,39.70640451911085,2.518485398290586,Cheap,Moderate
Portugal,1992,82.01054351054353,1.219355411138614,Moderate,Expensive
Puerto Rico,1992,64.5489851226672,1.5492110342240488,Moderate,Expensive
Qatar,1992,26.95991830496852,3.709210052820179,Cheap,Cheap
Romania,1992,24.409785003388333,4.096717770603836,Cheap,Cheap
Russian Federation,1992,45.156157148779656,2.2145374255502275,Cheap,Moderate
Rwanda,1992,52.89472743022189,1.8905476000782655,Cheap,Moderate
Samoa,1992,35.33690511427336,2.829902609654624,Cheap,Cheap
São Tomé and Príncipe,1992,47.58286194940764,2.1015970015911347,Cheap,Moderate
Saudi Arabia,1992,23.294953971284883,4.292775170247923,Cheap,Cheap
Senegal,1992,60.4749793828714,1.6535764215295201,Moderate,Expensive
Seychelles,1992,63.65807589296022,1.5708925944941847,Moderate,Expensive
Sierra Leone,1992,20.92303881692929,4.779420469223993,Cheap,Cheap
Singapore,1992,59.71554864940328,1.6746057310318168,Cheap,Expensive
Slovak Republic,1992,40.703842670461896,2.456770502225048,Cheap,Moderate
Slovenia,1992,58.16008254716981,1.7193923326861957,Cheap,Moderate
Afghanistan,2021,16.626330206762137,6.014556354674632,Cheap,Cheap
Albania,2021,39.76558902236109,2.5147370492555194,Cheap,Moderate
Afghanistan,2005,23.62115385271744,4.233493445050134,Cheap,Cheap
Albania,2005,45.58657914449091,2.1936280781903084,Cheap,Moderate
Algeria,2005,26.40096618087172,3.7877401650721767,Cheap,Cheap
Andorra,2005,91.59221390744476,1.0917958605198848,Moderate,Expensive
Angola,2005,39.62407505084688,2.5237182160511455,Cheap,Moderate
Antigua and Barbuda,2005,61.18242784805814,1.6344562240704523,Moderate,Expensive
Croatia,1997,55.90541351630852,1.788735539373631,Cheap,Moderate
Cyprus,1997,80.05100005079977,1.2492036318914286,Moderate,Expensive
Czechia,1997,40.7037377045043,2.4567768376940466,Cheap,Moderate
Dominica,1997,77.12599997653223,1.2965796233491667,Moderate,Expensive
Dominican Republic,1997,43.58654496573378,2.294286002219642,Cheap,Moderate
Ecuador,1997,38.67117051858519,2.585905693026293,Cheap,Moderate
"Egypt, Arab Rep.",1997,24.590905235925927,4.066544075567647,Cheap,Cheap
El Salvador,1997,43.2555383550844,2.311842686573468,Cheap,Moderate
Equatorial Guinea,1997,20.530672401369905,4.870761076160736,Cheap,Cheap
Eritrea,1997,20.276892721754606,4.931722102209099,Cheap,Cheap
Estonia,1997,46.15351668169522,2.1666821336641644,Cheap,Moderate
Eswatini,1997,47.01213548144646,2.1271103508894087,Cheap,Moderate
Ethiopia,1997,31.12423032011687,3.2129308571324215,Cheap,Cheap
Afghanistan,2017,22.49639103154255,4.445157441466429,Cheap,Cheap
Albania,2017,35.47921843035557,2.818551378077744,Cheap,Cheap
Tajikistan,1990,18.85733442471101,5.302976430696276,Cheap,Cheap
Tanzania,1990,26.32621266658909,3.7984954868541037,Cheap,Cheap
Thailand,1990,35.03212363911568,2.854522923878454,Cheap,Cheap
Timor-Leste,1990,24.6061695126288,4.064021421484409,Cheap,Cheap
Togo,1990,51.80242081900101,1.9304117147228037,Cheap,Moderate
Tonga,1990,47.69006602322202,2.096872752310856,Cheap,Moderate
Trinidad and Tobago,1990,58.84666705249011,1.6993315850972817,Cheap,Moderate
Tunisia,1990,45.219163659748176,2.211451780763804,Cheap,Moderate
Türkiye,1990,45.45802989651207,2.199831365935919,Cheap,Moderate
Turkmenistan,1990,26.793055360791705,3.73231043094613,Cheap,Cheap
Tuvalu,1990,64.72552118924287,1.5449856279661693,Moderate,Expensive
Uganda,1990,59.52389102575043,1.6799976996923696,Cheap,Expensive
Ukraine,1990,20.599762734217823,4.8544248441217315,Cheap,Cheap
United Arab Emirates,1990,30.196110742611555,3.31168476802822,Cheap,Cheap
United Kingdom,1990,115.6921164772727,0.8643631307379932,Expensive,Expensive
United States,1990,100.0,1.0,Moderate,Expensive
Oman,1990,28.04676788652666,3.565473226882547,Cheap,Cheap
Pakistan,1990,29.439678402501706,3.3967762362343694,Cheap,Cheap
Palau,1990,66.6336912704912,1.5007423135852165,Moderate,Expensive
Panama,1990,51.0099287741989,1.960402658914916,Cheap,Moderate
Papua New Guinea,1990,76.1031431497821,1.3140061745306024,Moderate,Expensive
Paraguay,1990,25.54927164517832,3.914005901568317,Cheap,Cheap
Peru,1990,35.63376611644556,2.806327001002804,Cheap,Cheap
Philippines,1990,30.79778489534629,3.2469867667369328,Cheap,Cheap
Poland,1990,27.99,3.572704537334763,Cheap,Cheap
Portugal,1990,66.93362396287444,1.4940174172470662,Moderate,Expensive
Puerto Rico,1990,64.5231035655554,1.5498324549500337,Moderate,Expensive
Qatar,1990,30.043040183548896,3.3285579418410007,Cheap,Cheap
Romania,1990,31.219870976803744,3.2030881893874468,Cheap,Cheap
Russian Federation,1990,43.52460074030032,2.2975512307780446,Cheap,Moderate
Rwanda,1990,72.5522711391668,1.3783166044269528,Moderate,Expensive
Samoa,1990,34.632030887165016,2.887500312234389,Cheap,Cheap
São Tomé and Príncipe,1990,64.48170000785734,1.5508275989593112,Moderate,Expensive
Saudi Arabia,1990,23.920667636506355,4.180485324221708,Cheap,Cheap
Senegal,1990,63.26936126301136,1.5805438525655255,Moderate,Expensive
Seychelles,1990,63.00510837523469,1.5871728908779534,Moderate,Expensive
Sierra Leone,1990,17.52149276091412,5.707276278598472,Cheap,Cheap
Singapore,1990,49.80758598881818,2.0077262933893247,Cheap,Moderate
Slovak Republic,1990,28.21324454012278,3.544434595524362,Cheap,Cheap
Slovenia,1990,73.5677966101695,1.359290404331298,Moderate,Expensive
Solomon Islands,1990,74.7561442652782,1.3376826879291948,Moderate,Expensive
South Africa,1990,48.63877227311802,2.055972947640963,Cheap,Moderate
Spain,1990,100.8731635651322,0.9913439458596099,Expensive,Expensive
Sri Lanka,1990,24.853918605039983,4.023510400477516,Cheap,Cheap
St. Kitts and Nevis,1990,55.05240756713148,1.8164509858730329,Cheap,Moderate
